value,optlen,family,argv,mode,size,_vtids_length,tidptr,parent_comm,transport_header_type,count,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,saddr,uid,frag_off,ruid,nodep,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,tos,envp,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,rs:main Q:Reg,,,,,409792,1,,3216166823,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35536,4215,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2566820536,,1322077219,,,,,64,11423314,,,49,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,kworker/u8:9,,,,,409792,1,,3216168271,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35537,4214,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2566820920,,1322077219,,,,,64,11571491,,,49,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,kworker/u8:9,,,,,409792,1,,3216169719,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35538,4213,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2566821304,,1322077219,,,,,64,11674615,,,49,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,kworker/u8:9,,,,,409792,1,,3216171167,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35539,4212,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2566821688,,1322077219,,,,,64,11793417,,,49,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,kworker/u8:9,,,,,409792,1,,3216172615,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35540,4211,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2566822072,,1322077219,,,,,64,11934874,,,49,1500,,40460,16,,6,,
,,,,,,,,,,,sched_process_exec,,,,16021,0,,104033059,,,kworker/u8:9,,,,,409792,,,,,,,,,,,,,,,,16021,,,,,0,,,,8,,,,,,,,,0,,,0,,,,,,,,,,,,,,/sbin/modprobe,,,,,11996749,,,49,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,kworker/u8:9,,,,,409792,1,,3216174063,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35541,4210,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2566822456,,1322077219,,,,,64,12040395,,,49,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,modprobe8:9,,,,,409792,1,,3216175511,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35542,4209,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2566822840,,1322077219,,,,,64,12310185,,,49,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,modprobe8:9,,,,,409792,1,,3216176959,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35543,4208,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2566823224,,1322077219,,,,,64,12322529,,,49,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,modprobe8:9,,,,,409792,1,,3216178407,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35544,4207,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2566823608,,1322077219,,,,,64,12403258,,,49,1500,,40460,16,,6,,
,,,,0,,,,,,,syscall_access,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92246246268828,,,49,,,,,,,,
,,,,4,,,,,,,syscall_access,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,92246246321327,,,49,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,modprobe8:9,,,,,409792,1,,3216179855,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35545,4206,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071680696,,1322077219,,,,,64,12525861,,,49,1500,,40460,16,,6,,
,,,,3,,,,,,,syscall_open,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,12489507,,,49,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,12546955,,,49,,,,,,,,
,,,,39264,,,,,,,syscall_open,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/usr/lib/arm-linux-gnueabihf/libarmmem.so,,,,,12574403,,,49,,,,524288,,,,
,,,,,,,,,,512,syscall_read,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2125551632,,512,,,,,,,,,,,12588517,,,49,,,,,,,,
,,,,,,,,,,1000,syscall_read,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2125550376,,1000,,,,,,,,,,,12603569,,,49,,,,,,,,
,,,,,,,,,,45,syscall_read,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2125550320,,45,,,,,,,,,,,12609350,,,49,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,modprobe8:9,,,,,409792,1,,3216181303,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35546,4205,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071681080,,1322077219,,,,,64,12649767,,,49,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_close,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,12719298,,,49,,,,,,,,
,,16,,,,,,,,,syscall_socket,,,,,0,,208066118,,,sudoTracing.sh,,,,,409792,,,,,,,,,,,,,,,3,,,,,,0,,,,231,,,,,,,,,0,,,0,,,,,,,,-93,,,,,,,,,,,92246242746552,,,49,,,,,,9,,
,,,,1,,,,,,,syscall_open,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/ld.so.cache,,,,,12856537,,,49,,,,524288,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,modprobe8:9,,,,,409792,1,,3216182751,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35547,4204,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071681464,,1322077219,,,,,64,12903464,,,49,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,modprobe8:9,,,,,409792,1,,3216184199,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35548,4203,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071681848,,1322077219,,,,,64,12915339,,,49,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_close,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,12928776,,,49,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92246246785909,,,49,,,,,,,,
,,,,39264,,,,,,,syscall_open,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/arm-linux-gnueabihf/libc.so.6,,,,,12959922,,,49,,,,524288,,,,
,,,,,,,,,,512,syscall_read,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2125551480,,512,,,,,,,,,,,12973411,,,49,,,,,,,,
,,,,,,,,,,2880,syscall_read,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2125548344,,2880,,,,,,,,,,,12991380,,,49,,,,,,,,
,,,,,,,,,,47,syscall_read,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2125548288,,47,,,,,,,,,,,13001067,,,49,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,modprobe8:9,,,,,409792,1,,3216185647,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35549,4202,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071682232,,1322077219,,,,,64,13042473,,,49,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_close,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,13133619,,,49,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,modprobe8:9,,,,,409792,1,,3216187095,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35550,4201,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071682616,,1322077219,,,,,64,13169192,,,49,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,modprobe8:9,,,,,409792,1,,3216188543,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35551,4200,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071683000,,1322077219,,,,,64,13291326,,,49,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,ksoftirqd/0,,,,,409792,1,,3216189991,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35552,4199,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071683384,,1322077219,,,,,64,13481898,,,49,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,modprobe8:9,,,,,409792,1,,3216191439,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35553,4198,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071683768,,1322077219,,,,,64,13549346,,,49,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,modprobe8:9,,,,,409792,1,,3216192887,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35554,4197,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071684152,,1322077219,,,,,64,13674137,,,49,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,modprobe8:9,,,,,409792,1,,3216194335,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35555,4196,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071684536,,1322077219,,,,,64,13792678,,,49,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,modprobe8:9,,,,,409792,1,,3216195783,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35556,4195,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071684920,,1322077219,,,,,64,13917053,,,49,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,modprobe8:9,,,,,409792,1,,3216197231,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35557,4194,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071685304,,1322077219,,,,,64,14037729,,,49,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,modprobe8:9,,,,,409792,1,,3216198679,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35558,4193,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071685688,,1322077219,,,,,64,14162885,,,49,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,modprobe8:9,,,,,409792,1,,3216200127,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35559,4192,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071686072,,1322077219,,,,,64,14284134,,,49,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,modprobe8:9,,,,,409792,1,,3216201575,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35560,4191,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071686456,,1322077219,,,,,64,14427207,,,49,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,modprobe8:9,,,,,409792,1,,3216203023,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35561,4190,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071686840,,1322077219,,,,,64,14537258,,,49,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,modprobe8:9,,,,,409792,1,,3216204471,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35562,4189,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071687224,,1322077219,,,,,64,14658872,,,49,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,modprobe8:9,,,,,409792,1,,3216205919,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35563,4188,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071687608,,1322077219,,,,,64,14777153,,,49,1500,,40460,16,,6,,
,,,,16384,,,,,,,syscall_open,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/modprobe.d,,,,,14822830,,,49,,,,673792,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,modprobe8:9,,,,,409792,1,,3216207367,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35564,4187,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071687992,,1322077219,,,,,64,14895434,,,49,1500,,40460,16,,6,,
,,,,,,,,,,32768,syscall_getdents64,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,0,,,0,,,,,,,,208,,,,,,,,,,,92246248683139,,,49,,,,,,,,7061840
,,,,,,,,,,32768,syscall_getdents64,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,92246248768868,,,49,,,,,,,,7061840
,,,,,,,,,,,syscall_close,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,14930746,,,49,,,,,,,,
,,,,16384,,,,,,,syscall_open,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modprobe.d,,,,,14950746,,,49,,,,673792,,,,
,,,,,,,,,,32768,syscall_getdents64,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,0,,,0,,,,,,,,120,,,,,,,,,,,92246248805483,,,49,,,,,,,,7094784
,,,,,,,,,,32768,syscall_getdents64,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,92246248824910,,,49,,,,,,,,7094784
,,,,,,,,,,,syscall_close,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,14986423,,,49,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,modprobe8:9,,,,,409792,1,,3216208815,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35565,4186,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071688376,,1322077219,,,,,64,15023350,,,49,1500,,40460,16,,6,,
,,,,0,,,,,,,syscall_open,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modprobe.d/aliases.conf,,,,,14995225,,,49,,,,655360,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,7062672,,655,,,,,,,,,,,15068297,,,49,,,,,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,7062672,,0,,,,,,,,,,,15125172,,,49,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,15129287,,,49,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/modprobe.d/blacklist-rtl8192cu.conf,,,,,15138037,,,49,,,,655360,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,7062672,,20,,,,,,,,,,,15153609,,,49,,,,,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,7062672,,0,,,,,,,,,,,15161161,,,49,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,15164547,,,49,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/modprobe.d/blacklist-rtl8xxxu.conf,,,,,15172463,,,49,,,,655360,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,7062672,,19,,,,,,,,,,,15186370,,,49,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,modprobe8:9,,,,,409792,1,,3216210263,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35566,4185,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2255913144,,1322077219,,,,,64,15221942,,,49,1500,,40460,16,,6,,
,,,,,,,,,,4096,syscall_read,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,7062672,,0,,,,,,,,,,,15193661,,,49,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,15235224,,,49,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/modprobe.d/dkms.conf,,,,,15242932,,,49,,,,655360,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,7062672,,127,,,,,,,,,,,15257099,,,49,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,104033059,,4,modprobe8:9,,,,,409792,1,,3216211711,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,35567,4184,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2255913528,,1322077219,,,,,64,15289494,,,49,1500,,40460,16,,6,,
,,,,,,,,,,4096,syscall_read,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,7062672,,0,,,,,,,,,,,15300640,,,49,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,15304755,,,49,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,208066118,,,modprobe8:9,,,,,409792,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modprobe.d/fbdev-blacklist.conf,,,,,15312932,,,49,,,,655360,,,,
