value,optlen,family,argv,mode,size,_vtids_length,tidptr,parent_comm,count,transport_header_type,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,state,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,saddr,uid,frag_off,nodep,ruid,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,tos,envp,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,,,,,,,,syscall_close,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,53853406,,,34,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,6,,,,,,/etc/host.conf,,,,,53869448,,,34,,,,524288,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,16484096,,9,,,,,,,,,,,53883562,,,34,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,16484096,,0,,,,,,,,,,,53891166,,,34,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,53894395,,,34,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,15773,,,,,,,,,,,53907416,,,34,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,6,,,,,,/etc/resolv.conf,,,,,53914656,,,34,,,,524288,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,16484096,,127,,,,,,,,,,,53926791,,,34,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,16484096,,0,,,,,,,,,,,53940020,,,34,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,53943354,,,34,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,6,,,,,,/etc/hosts,,,,,54000749,,,34,,,,524288,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,16484096,,128,,,,,,,,,,,54017884,,,34,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,16484096,,0,,,,,,,,,,,54051374,,,34,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,54057728,,,34,,,,,,,,
,,,,,,,,,,,syscall_setresuid,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,4294967295,,,,,,,,,0,,,,169,,4294967295,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92241858747805,,4294967295,34,,,,,,,,
,,,,,,,,,,,syscall_setresgid,,,,,0,,836405502,,,startTracing.sh,4294967295,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,171,,,,,4294967295,,,,2,,,2,,,,,,,,0,,,,,,,,4294967295,,,92241858752493,,,34,,,,,,,,
,,,,,,,,,,,syscall_setgroups,,,,,0,,836405502,,,startTracing.sh,,16434052,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,167,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92241858801503,,,34,,,,,,,1,
,,,,,,,,,,,syscall_setresuid,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,4294967295,,,,,,,,,0,,,,169,,4294967295,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92241858834732,,4294967295,34,,,,,,,,
,,,,,,,,,,,syscall_setresgid,,,,,0,,836405502,,,startTracing.sh,4294967295,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,171,,,,,4294967295,,,,2,,,2,,,,,,,,0,,,,,,,,4294967295,,,92241858838638,,,34,,,,,,,,
,,,,,,,,,,,syscall_setgroups,,,,,0,,836405502,,,startTracing.sh,,16434052,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,167,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92241858858534,,,34,,,,,,,1,
,,1,,,,,,,,,syscall_socket,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,526337,,,,,,0,,,,231,,,,,,,,,2,,,2,,,,,,,,6,,,,,,,,,,,92241858879107,,,34,,,,,,0,,
,,,,,,,,,,,syscall_connect,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,6,,,233,,,,,,,,,2,,,2,,,,,,,,-2,,2127388720,,,,,,,,,92241858888794,,,34,,,,,110,,,
,,,,,,,,,,,syscall_close,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,54249185,,,34,,,,,,,,
,,1,,,,,,,,,syscall_socket,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,526337,,,,,,0,,,,231,,,,,,,,,2,,,2,,,,,,,,6,,,,,,,,,,,92241858914732,,,34,,,,,,0,,
,,,,,,,,,,,syscall_connect,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,6,,,233,,,,,,,,,2,,,2,,,,,,,,-2,,2127388992,,,,,,,,,92241858921398,,,34,,,,,110,,,
,,,,,,,,,,,syscall_close,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,54278352,,,34,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,6,,,,,,/etc/group,,,,,54313039,,,34,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,54376320,,,34,,,,,,,,
,,,,,,,,,,,syscall_setresuid,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,4294967295,,,,,,,,,0,,,,169,,4294967295,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92241859070929,,4294967295,34,,,,,,,,
,,,,,,,,,,,syscall_setresgid,,,,,0,,836405502,,,startTracing.sh,4294967295,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,171,,,,,4294967295,,,,2,,,2,,,,,,,,0,,,,,,,,4294967295,,,92241859074939,,,34,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,6,,,,,,/etc/pam.d/sudo,,,,,54571996,,,34,,,,131072,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,16484096,,95,,,,,,,,,,,54590434,,,34,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,7,,,,,,/etc/pam.d/common-auth,,,,,54616371,,,34,,,,131072,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,2,,,2,,,,,,16488200,,1221,,,,,,,,,,,54634757,,,34,,,,,,,,
,,,,43856,,,,,,,syscall_open,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/security/pam_unix.so,,,,,54700694,,,34,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2127386152,,512,,,,,,,,,,,54714079,,,34,,,,,,,,
,,,,,,,,,1040,,syscall_read,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2127384856,,1040,,,,,,,,,,,54724964,,,34,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2127384800,,45,,,,,,,,,,,54730902,,,34,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,54835068,,,34,,,,,,,,
,,,,33232,,,,,,,syscall_open,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/usr/lib/sudo/libcrypt.so.1,,,,,54871162,,,34,,,,524288,,,,
,,,,1,,,,,,,syscall_open,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,8,,,,,,/etc/ld.so.cache,,,,,54885016,,,34,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,54900120,,,34,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92241859571812,,,34,,,,,,,,
,,,,33232,,,,,,,syscall_open,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/libcrypt.so.1,,,,,54933089,,,34,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2127385480,,512,,,,,,,,,,,54949651,,,34,,,,,,,,
,,,,,,,,,1120,,syscall_read,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2127384104,,1120,,,,,,,,,,,54956786,,,34,,,,,,,,
,,,,,,,,,47,,syscall_read,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2127384048,,47,,,,,,,,,,,54962932,,,34,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,836405502,,,startTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,55034807,,,34,,,,,,,,
,,,,43856,,,,,,,syscall_open,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/security/pam_deny.so,,,,,55645637,,,34,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2127386152,,512,,,,,,,,,,,55660898,,,34,,,,,,,,
,,,,,,,,,960,,syscall_read,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2127384936,,960,,,,,,,,,,,55669752,,,34,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2127384880,,45,,,,,,,,,,,55674648,,,34,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,55733658,,,34,,,,,,,,
,,,,43856,,,,,,,syscall_open,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/security/pam_permit.so,,,,,55819855,,,34,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2127386152,,512,,,,,,,,,,,55832199,,,34,,,,,,,,
,,,,,,,,,1000,,syscall_read,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2127384896,,1000,,,,,,,,,,,55838449,,,34,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2127384840,,45,,,,,,,,,,,55843605,,,34,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,55896678,,,34,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,2,,,2,,,,,,16488200,,0,,,,,,,,,,,55975532,,,34,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,7,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,55986209,,,34,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,7,,,,,,/etc/pam.d/common-account,,,,,56011729,,,34,,,,131072,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,2,,,2,,,,,,16488200,,1208,,,,,,,,,,,56026000,,,34,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,2,,,2,,,,,,16488200,,0,,,,,,,,,,,56078239,,,34,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,7,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,56082302,,,34,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,7,,,,,,/etc/pam.d/common-session-noninteractive,,,,,56100271,,,34,,,,131072,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,2,,,2,,,,,,16488200,,1154,,,,,,,,,,,56114698,,,34,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,2,,,2,,,,,,16488200,,0,,,,,,,,,,,56175895,,,34,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,7,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,56179749,,,34,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,16484096,,0,,,,,,,,,,,56185114,,,34,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,56189385,,,34,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,6,,,,,,/etc/pam.d/other,,,,,56196885,,,34,,,,131072,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,16484096,,520,,,,,,,,,,,56210687,,,34,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,7,,,,,,/etc/pam.d/common-auth,,,,,56235426,,,34,,,,131072,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,2,,,2,,,,,,16488200,,1221,,,,,,,,,,,56246624,,,34,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,2,,,2,,,,,,16488200,,0,,,,,,,,,,,56298968,,,34,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,7,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,56302822,,,34,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,7,,,,,,/etc/pam.d/common-account,,,,,56320218,,,34,,,,131072,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,2,,,2,,,,,,16488200,,1208,,,,,,,,,,,56331936,,,34,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,2,,,2,,,,,,16488200,,0,,,,,,,,,,,56377821,,,34,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,7,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,56381467,,,34,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,7,,,,,,/etc/pam.d/common-password,,,,,56398290,,,34,,,,131072,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,2,,,2,,,,,,16488200,,1440,,,,,,,,,,,56412769,,,34,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,2,,,2,,,,,,16488200,,0,,,,,,,,,,,56463602,,,34,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,7,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,56467300,,,34,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,7,,,,,,/etc/pam.d/common-session,,,,,56484071,,,34,,,,131072,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,2,,,2,,,,,,16488200,,1224,,,,,,,,,,,56497144,,,34,,,,,,,,
,,,,43856,,,,,,,syscall_open,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/security/pam_systemd.so,,,,,56573185,,,34,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2127386152,,512,,,,,,,,,,,56584643,,,34,,,,,,,,
,,,,,,,,,1320,,syscall_read,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2127384576,,1320,,,,,,,,,,,56591258,,,34,,,,,,,,
,,,,,,,,,51,,syscall_read,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2127384512,,51,,,,,,,,,,,56597091,,,34,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,56653081,,,34,,,,,,,,
,,,,19936,,,,,,,syscall_open,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/usr/lib/sudo/librt.so.1,,,,,56688653,,,34,,,,524288,,,,
,,,,1,,,,,,,syscall_open,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,8,,,,,,/etc/ld.so.cache,,,,,56701570,,,34,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,56715216,,,34,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92241861386231,,,34,,,,,,,,
,,,,19936,,,,,,,syscall_open,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/librt.so.1,,,,,56748601,,,34,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2127385480,,512,,,,,,,,,,,56761049,,,34,,,,,,,,
,,,,,,,,,1280,,syscall_read,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2127383944,,1280,,,,,,,,,,,56767820,,,34,,,,,,,,
,,,,,,,,,47,,syscall_read,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2127383888,,47,,,,,,,,,,,56774434,,,34,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,56835736,,,34,,,,,,,,
,,,,19936,,,,,,,syscall_open,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/usr/lib/sudo/libpam_misc.so.0,,,,,56860371,,,34,,,,524288,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,836405502,,,sudoTracing.sh,,,,,515680,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92241861527063,,,34,,,,,,,,
