value,optlen,family,argv,mode,size,_vtids_length,tidptr,parent_comm,transport_header_type,count,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,saddr,uid,frag_off,ruid,nodep,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,tos,envp,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,,,,,,1,,net_dev_queue,229,,,,0,,143474127,,4,,,,,,847200,1,,3210819786,,98,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,31811,9356,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545328696,,1322077219,,,,,64,76567157,,,44,84,,40460,24,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,143474127,,4,,,,,,847200,1,,3210819818,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,31812,7939,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545329080,,1322077219,,,,,64,76623251,,,44,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,143474127,,4,,,,,,847200,1,,3210821266,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,31813,7938,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545329464,,1322077219,,,,,64,76643615,,,44,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,143474127,,4,,,,,,847200,1,,3210822714,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,31814,7937,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545329848,,1322077219,,,,,64,76660230,,,44,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,143474127,,4,,,,,,847200,1,,3210824162,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,31815,7936,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545328312,,1322077219,,,,,64,76676323,,,44,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,143474127,,4,,,,,,847200,1,,3210825610,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,31816,7935,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545334840,,1322077219,,,,,64,76712573,,,44,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,143474127,,4,,,,,,847200,1,,3210827058,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,31817,7934,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545335224,,1322077219,,,,,64,76730646,,,44,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,143474127,,4,,,,,,847200,1,,3210828506,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,31818,7933,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545335608,,1322077219,,,,,64,76772417,,,44,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,143474127,,4,,,,,,847200,1,,3210829954,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,31819,7932,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545335992,,1322077219,,,,,64,76788614,,,44,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,143474127,,4,,,,,,847200,1,,3210831402,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,31820,7931,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2545334456,,1322077219,,,,,64,76822729,,,44,1500,,40460,16,,6,,
