value,optlen,family,argv,mode,size,_vtids_length,tidptr,parent_comm,transport_header_type,count,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,state,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,saddr,uid,frag_off,nodep,ruid,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,tos,envp,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,,,,,,1,,net_dev_queue,229,,,,0,,231410071,,4,,,,,,552112,,1,,3222184817,,98,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,39757,1410,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071784760,,1322077219,,,,,64,95773755,,,60,84,,40460,24,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,231410071,,4,,,,,,552112,,1,,3222184849,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,39758,65528,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071785144,,1322077219,,,,,64,95835629,,,60,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,231410071,,4,,,,,,552112,,1,,3222186297,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,39759,65527,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071783224,,1322077219,,,,,64,95856775,,,60,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,231410071,,4,,,,,,552112,,1,,3222187745,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,39760,65526,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071782840,,1322077219,,,,,64,95873702,,,60,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,231410071,,4,,,,,,552112,,1,,3222189193,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,39761,65525,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071784376,,1322077219,,,,,64,95923129,,,60,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,231410071,,4,,,,,,552112,,1,,3222190641,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,39762,65524,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071783608,,1322077219,,,,,64,95940368,,,60,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,231410071,,4,,,,,,552112,,1,,3222192089,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,39763,65523,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071780920,,1322077219,,,,,64,95970629,,,60,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,231410071,,4,,,,,,552112,,1,,3222193537,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,39764,65522,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071779384,,1322077219,,,,,64,95991566,,,60,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,231410071,,4,,,,,,552112,,1,,3222194985,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,39765,65521,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071785912,,1322077219,,,,,64,96007399,,,60,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,231410071,,4,,,,,,552112,,1,,3222196433,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,39766,65520,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3071786296,,1322077219,,,,,64,96055732,,,60,1500,,40460,16,,6,,
