value,optlen,family,argv,mode,size,_vtids_length,tidptr,parent_comm,transport_header_type,count,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,state,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,saddr,uid,frag_off,ruid,nodep,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,tos,envp,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,,,,,,1,,net_dev_queue,229,,,,0,,89090160,,4,,,,,,335560,,1,,3218342431,,98,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,37061,4106,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2502257464,,1322077219,,,,,64,105164373,,,53,84,,40460,24,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,89090160,,4,,,,,,335560,,1,,3218342463,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,37062,2689,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2502257080,,1322077219,,,,,64,105219373,,,53,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,89090160,,4,,,,,,335560,,1,,3218343911,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,37063,2688,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2502256696,,1322077219,,,,,64,105253800,,,53,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,89090160,,4,,,,,,335560,,1,,3218345359,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,37064,2687,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2502256312,,1322077219,,,,,64,105270310,,,53,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,89090160,,4,,,,,,335560,,1,,3218346807,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,37065,2686,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2502257848,,1322077219,,,,,64,105307914,,,53,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,89090160,,4,,,,,,335560,,1,,3218348255,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,37066,2685,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2502258232,,1322077219,,,,,64,105328279,,,53,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,89090160,,4,,,,,,335560,,1,,3218349703,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,37067,2684,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2502258616,,1322077219,,,,,64,105382758,,,53,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,89090160,,4,,,,,,335560,,1,,3218351151,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,37068,2683,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2502259000,,1322077219,,,,,64,105423851,,,53,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,89090160,,4,,,,,,335560,,1,,3218352599,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,37069,2682,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2502259384,,1322077219,,,,,64,105441299,,,53,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,89090160,,4,,,,,,335560,,1,,3218354047,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,37070,2681,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2502259768,,1322077219,,,,,64,105480361,,,53,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,89090160,,4,,,,,,335560,,1,,3218355495,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,37071,2680,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2502260152,,1322077219,,,,,64,105497861,,,53,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,89090160,,4,,,,,,335560,,1,,3218356943,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,37072,2679,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2502260536,,1322077219,,,,,64,105512549,,,53,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,89090160,,4,,,,,,335560,,1,,3218358391,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,37073,2678,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2502260920,,1322077219,,,,,64,105547340,,,53,1500,,40460,16,,6,,
