value,optlen,family,argv,mode,size,_vtids_length,tidptr,parent_comm,transport_header_type,count,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,info,vtids,version,p_name,egid,grouplist,tcache,head,content_size,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,saddr,uid,frag_off,ruid,nodep,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,tos,envp,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,,,,,,1,,net_dev_queue,229,,,,0,,95625910,,,4,swapper/0,,,,,292352,1,,3233984806,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,48002,57284,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070321592,,1322077219,,,,,64,114655248,,,76,1500,,40460,16,,6,,
,,,,16384,,,,,,,syscall_open,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/etc/modprobe.d,,,,,114688894,,,75,,,,673792,,,,
,,,,,,,,,,32768,syscall_getdents64,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,2,,,2,,,,,,,,208,,,,,,,,,,,92253998961991,,,75,,,,,,,,25534800
,,,,,,,,,,32768,syscall_getdents64,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92253999023553,,,75,,,,,,,,25534800
,,,,,,,,,1,,net_dev_queue,229,,,,0,,95625910,,,4,swapper/0,,,,,292352,1,,3233986254,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,48003,57283,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070321976,,1322077219,,,,,64,114775976,,,76,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_close,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,114775299,,,75,,,,,,,,
,,,,16384,,,,,,,syscall_open,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/lib/modprobe.d,,,,,114808580,,,75,,,,673792,,,,
,,,,,,,,,,32768,syscall_getdents64,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,2,,,2,,,,,,,,120,,,,,,,,,,,92253999074022,,,75,,,,,,,,25567744
,,,,,,,,,,32768,syscall_getdents64,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92253999095949,,,75,,,,,,,,25567744
,,,,,,,,,,,syscall_close,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,114847434,,,75,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/lib/modprobe.d/aliases.conf,,,,,114857382,,,75,,,,655360,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,95625910,,,4,swapper/0,,,,,292352,1,,3233987702,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,48004,57282,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070322360,,1322077219,,,,,64,114893580,,,76,1500,,40460,16,,6,,
,,,,,,,,,,4096,syscall_read,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,2,,,2,,,,,,25535632,,655,,,,,,,,,,,114906549,,,75,,,,,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,2,,,2,,,,,,25535632,,0,,,,,,,,,,,114957330,,,75,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,114963476,,,75,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/etc/modprobe.d/blacklist-rtl8192cu.conf,,,,,114973996,,,75,,,,655360,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,2,,,2,,,,,,25535632,,20,,,,,,,,,,,114990038,,,75,,,,,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,2,,,2,,,,,,25535632,,0,,,,,,,,,,,114998580,,,75,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,115002017,,,75,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/etc/modprobe.d/blacklist-rtl8xxxu.conf,,,,,115009621,,,75,,,,655360,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,95625910,,,4,swapper/0,,,,,292352,1,,3233989150,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,48005,57281,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070322744,,1322077219,,,,,64,115019569,,,76,1500,,40460,16,,6,,
,,,,,,,,,,4096,syscall_read,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,2,,,2,,,,,,25535632,,19,,,,,,,,,,,115024882,,,75,,,,,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,2,,,2,,,,,,25535632,,0,,,,,,,,,,,115032121,,,75,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,115035454,,,75,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/etc/modprobe.d/dkms.conf,,,,,115042329,,,75,,,,655360,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,2,,,2,,,,,,25535632,,127,,,,,,,,,,,115055975,,,75,,,,,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,2,,,2,,,,,,25535632,,0,,,,,,,,,,,115063736,,,75,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,115066913,,,75,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/lib/modprobe.d/fbdev-blacklist.conf,,,,,115074152,,,75,,,,655360,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,2,,,2,,,,,,25535632,,390,,,,,,,,,,,115087329,,,75,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,95625910,,,4,swapper/0,,,,,292352,1,,3233990598,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,48006,57280,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070323128,,1322077219,,,,,64,115136964,,,76,1500,,40460,16,,6,,
,,,,,,,,,,4096,syscall_read,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,2,,,2,,,,,,25535632,,0,,,,,,,,,,,115139308,,,75,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,115142693,,,75,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/etc/modprobe.d/ipv6.conf,,,,,115149777,,,75,,,,655360,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,2,,,2,,,,,,25535632,,65,,,,,,,,,,,115162850,,,75,,,,,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,2,,,2,,,,,,25535632,,0,,,,,,,,,,,115172745,,,75,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,115176027,,,75,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.softdep,,,,,115184725,,,75,,,,655360,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,2,,,2,,,,,,25535632,,55,,,,,,,,,,,115201443,,,75,,,,,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,2,,,2,,,,,,25535632,,0,,,,,,,,,,,115206808,,,75,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,115209985,,,75,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/proc/cmdline,,,,,115215558,,,75,,,,655360,,,,
,,,,,,,,,,4095,syscall_read,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,2,,,2,,,,,,2127067916,,259,,,,,,,,,,,115247068,,,75,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,95625910,,,4,swapper/0,,,,,292352,1,,3233992046,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,48007,57279,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070323512,,1322077219,,,,,64,115261755,,,76,1500,,40460,16,,6,,
,,,,,,,,,,3836,syscall_read,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,2,,,2,,,,,,2127068175,,0,,,,,,,,,,,115261287,,,75,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,115263943,,,75,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.dep.bin,,,,,115300766,,,75,,,,655360,,,,
,,,,,,,,,,,syscall_close,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,115333422,,,75,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.alias.bin,,,,,115340193,,,75,,,,655360,,,,
,,,,,,,,,,,syscall_close,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,115368005,,,75,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,95625910,,,4,swapper/0,,,,,292352,1,,3233993494,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,48008,57278,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070323896,,1322077219,,,,,64,115378474,,,76,1500,,40460,16,,6,,
,,,,0,,,,,,,syscall_open,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.symbols.bin,,,,,115374307,,,75,,,,655360,,,,
,,,,,,,,,,,syscall_close,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,115401807,,,75,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.builtin.bin,,,,,115408265,,,75,,,,655360,,,,
,,,,,,,,,,,syscall_close,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,115427432,,,75,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,95625910,,,4,swapper/0,,,,,292352,1,,3233994942,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,48009,57277,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070324280,,1322077219,,,,,64,115507952,,,76,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,95625910,,,4,swapper/0,,,,,292352,1,,3233996390,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,48010,57276,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070324664,,1322077219,,,,,64,115630972,,,76,1500,,40460,16,,6,,
,,,,,,,,,,,sched_process_exit,,,,,0,,89456980,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,16438,,,,,0,,,,3,,,,,,,,,2,,,2,,modprobe8:9,,,,,,,,,,20,,,,,,,115747430,,,75,,,,,,,,
,,16,,,,,,,,,syscall_socket,,,,,0,,178913960,,,,sudoTracing.sh,,,,,104208,,,,,,,,,,,,,,,3,,,,,,0,,,,231,,,,,,,,,2,,,2,,,,,,,,-93,,,,,,,,,,,92253996857938,,,75,,,,,,9,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,95625910,,,4,swapper/0,,,,,292352,1,,3233997838,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,48011,57275,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070325048,,1322077219,,,,,64,115992481,,,76,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,95625910,,,4,swapper/0,,,,,292352,1,,3233999286,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,48012,57274,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070325432,,1322077219,,,,,64,116003783,,,76,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,95625910,,,4,swapper/0,,,,,292352,1,,3234000734,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,48013,57273,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070325816,,1322077219,,,,,64,116012898,,,76,1500,,40460,16,,6,,
,,,,,,1,,kworker/u8:9,,,sched_process_fork,,4026531836,16439,,0,,89456980,,16439,,kworker/u8:9,,,,,104208,,7737,,,,16439,,,,,,,,,,,,,,,0,,,,9,,,,,,,,,2,,7737,2,,,,,kworker/u8:9,,,,,,,,,,4026531836,,,,116047221,,,75,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,95625910,,,4,swapper/0,,,,,292352,1,,3234002182,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,48014,57272,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070326200,,1322077219,,,,,64,116132845,,,76,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,95625910,,,4,swapper/0,,,,,292352,1,,3234003630,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,48015,57271,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070326584,,1322077219,,,,,64,116248886,,,76,1500,,40460,16,,6,,
,,,,,,,,,,,sched_process_exec,,,,16439,0,,89456980,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,16439,,,,,0,,,,8,,,,,,,,,2,,,2,,,,,,,,,,,,,,/sbin/modprobe,,,,,116315188,,,75,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,95625910,,,4,swapper/0,,,,,292352,1,,3234005078,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,48016,57270,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070326968,,1322077219,,,,,64,116377740,,,76,1500,,40460,16,,6,,
,,,,0,,,,,,,syscall_access,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92254000709014,,,75,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,95625910,,,4,swapper/0,,,,,292352,1,,3234006526,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,48017,57269,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070327352,,1322077219,,,,,64,116495291,,,76,1500,,40460,16,,6,,
,,,,4,,,,,,,syscall_access,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,92254000747660,,,75,,,,,,,,
,,,,3,,,,,,,syscall_open,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,116506177,,,75,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,116528833,,,75,,,,,,,,
,,,,2400,,,,,,,syscall_open,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/usr/lib/arm-linux-gnueabihf/libarmmem.so,,,,,116557843,,,75,,,,524288,,,,
,,,,,,,,,,512,syscall_read,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,2,,,2,,,,,,2125043728,,512,,,,,,,,,,,116570604,,,75,,,,,,,,
,,,,,,,,,,1000,syscall_read,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,2,,,2,,,,,,2125042472,,1000,,,,,,,,,,,116583833,,,75,,,,,,,,
,,,,,,,,,,45,syscall_read,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,2,,,2,,,,,,2125042416,,45,,,,,,,,,,,116589874,,,75,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,95625910,,,4,swapper/0,,,,,292352,1,,3234007974,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,48018,57268,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070327736,,1322077219,,,,,64,116612687,,,76,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_close,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,116662322,,,75,,,,,,,,
,,,,1,,,,,,,syscall_open,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/etc/ld.so.cache,,,,,116698936,,,75,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,116714509,,,75,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92254000980159,,,75,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,95625910,,,4,swapper/0,,,,,292352,1,,3234009422,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,48019,57267,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070328120,,1322077219,,,,,64,116746280,,,76,1500,,40460,16,,6,,
,,,,2400,,,,,,,syscall_open,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/lib/arm-linux-gnueabihf/libc.so.6,,,,,116742634,,,75,,,,524288,,,,
,,,,,,,,,,512,syscall_read,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,2,,,2,,,,,,2125043576,,512,,,,,,,,,,,116754873,,,75,,,,,,,,
,,,,,,,,,,2880,syscall_read,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,2,,,2,,,,,,2125040440,,2880,,,,,,,,,,,116765238,,,75,,,,,,,,
,,,,,,,,,,47,syscall_read,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,2,,,2,,,,,,2125040384,,47,,,,,,,,,,,116774821,,,75,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,178913960,,,,kworker/u8:9,,,,,104208,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,116852217,,,75,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,95625910,,,4,swapper/0,,,,,292352,1,,3234010870,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,48020,57266,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070328504,,1322077219,,,,,64,116874248,,,76,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,95625910,,,4,swapper/0,,,,,292352,1,,3234012318,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,48021,57265,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2245607608,,1322077219,,,,,64,116990602,,,76,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,95625910,,,4,swapper/0,,,,,292352,1,,3234013766,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,48022,57264,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2245607992,,1322077219,,,,,64,117111382,,,76,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,95625910,,,4,swapper/0,,,,,292352,1,,3234015214,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,48023,57263,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2245608376,,1322077219,,,,,64,117239871,,,76,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,95625910,,,4,swapper/0,,,,,292352,1,,3234016662,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,48024,57262,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2245608760,,1322077219,,,,,64,117366433,,,76,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,95625910,,,4,swapper/0,,,,,292352,1,,3234018110,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,48025,57261,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2245609144,,1322077219,,,,,64,117469037,,,76,1500,,40460,16,,6,,
